date;pm2.5;pm10;so2;no2;no;nox;o3;co;ws;wd;temp;relHum;pressure;death_count;Male;Female;BelowTen;TenToSixtyFour;SixtyFivePlus
2009/01/15;8.55020833333333;13.205625;2.47127689317325;12.883072261382;2.75458333333333;15.9489583333333;33.6947916666667;0.0575;3.19291666666667;97.356450964989;19.1066666666667;79.2989583333333;836.046041666667;1;0;1;0;1;0
2009/01/16;28.468125;80.3775;10.618125;12.8829387414728;3.61270833333333;28.5908333333333;36.586875;0.211041666666667;1.67541666666667;155.866191005433;20.4270833333333;73.53125;834.704375;6;2;4;0;3;3
2009/01/17;26.344375;54.1827083333333;12.1145951674156;12.8828052215636;2.70354166666667;17.681875;42.69;0.15625;2.02229166666667;302.656707829774;22.7960416666667;68.660625;833.586041666667;1;0;1;0;1;0
2009/01/18;20.3927083333333;29.5285416666667;8.02625;12.8826717016544;3.00291666666667;15.0341666666667;40.7666666666667;0.08875;2.683125;93.6821996956128;20.3845833333333;78.6891666666667;834.11;3;2;1;0;2;1
2009/01/19;19.3929166666667;31.016875;7.8525;12.8825381817452;2.41583333333333;9.84854166666667;42.870625;0.105625;2.89916666666667;148.35625272294;20.9214583333333;77.4577083333333;834.335833333333;7;5;2;0;3;4
2009/01/20;13.1633333333333;27.8964583333333;5.123125;12.882404661836;3.05604166666667;11.52125;36.5266666666667;0.0664583333333333;3.08770833333333;98.3379026854267;18.1997916666667;83.6358333333333;835.297083333333;3;1;2;0;0;3
2009/01/21;20.1254166666667;35.6589583333333;9.208125;12.8822711419268;2.67625;10.8510416666667;44.8172916666667;0.127708333333333;2.85958333333333;284.771843381197;19.1385416666667;79.076875;834.752708333333;2;0;2;0;0;2
2009/01/22;17.751875;27.8089583333333;18.9491666666667;12.8821376220176;3.24541666666667;12.5666666666667;48.3664583333333;0.141875;2.70041666666667;276.013302346252;18.4345833333333;73.7025;833.645416666667;3;0;3;0;2;1
2009/01/23;27.2964583333333;49.640625;11.466875;12.8820041021084;2.98625;12.2391666666667;46.8752083333333;0.2725;2.31604166666667;268.884314339353;19.7641666666667;73.8322916666667;832.355416666667;5;1;4;0;2;3
2009/01/24;28.220625;49.959375;12.7595833333333;12.8818705821992;3.13291666666667;12.1185416666667;45.8208333333333;0.234583333333333;2.53291666666667;357.622014904471;19.6158333333333;76.2452083333333;833.815416666667;6;3;3;0;2;4
2009/01/25;22.5310416666667;36.1158333333333;8.91974215189168;12.8817370622899;2.50854166666667;8.34395833333333;46.606875;0.101666666666667;2.420625;189.382658528173;19.425625;79.7860416666667;835.978958333333;6;3;3;0;3;3
2009/01/26;27.61875;51.74875;9.29145833333333;12.8816035423807;3.73916666666667;12.0995833333333;45.018125;0.129791666666667;2.23604166666667;126.266942122146;20.2360416666667;73.013125;836.954166666667;2;1;1;0;2;0
2009/01/27;20.7520833333333;32.6466666666667;6.593125;12.8814700224715;3.3025;8.70354166666667;45.0820833333333;0.1025;2.27895833333333;195.631482996588;19.9508333333333;77.1904166666667;835.763125;8;4;4;0;5;3
2009/01/28;7.35016203703704;8.17420256998964;3.783863538734;12.8813365025623;3.17107142857143;8.80925595238095;41.7005654761905;0.0583564814814815;3.96490610328638;119.712998702688;15.1012871347947;89.817109321848;836.301244131455;3;1;2;0;2;1
2009/01/29;8.96608796296296;10.0227827914589;6.48286256309615;12.8812029826531;4.17068239634686;8.51740527945591;28.0337053571428;0.107495206253327;3.28421654929577;196.433569230353;11.2384200779384;76.0146227633903;835.735075520194;4;1;3;0;1;3
2009/01/30;16.3445833333333;17.7483333333333;9.82666666666667;12.8810694627439;4.28895833333333;10.40125;31.82625;0.366666666666667;2.27536678403756;149.570611064197;9.22437628890638;83.2444236111111;835.610296361502;4;0;4;0;2;2
2009/01/31;12.735625;19.1450208333333;8.49689583333333;12.8809359428347;4.4159375;10.5221875;38.3544791666667;0.130125;2.56089201877934;142.267001839541;7.52928618815332;72.2949861111111;835.41922241784;6;4;2;0;4;2
2009/02/01;11.6183333333333;22.068125;8.544375;11.9233333333333;3.2425;15.1652083333333;30.23625;0.0958333333333333;2.61370892018779;159.461192033525;9.65428991479761;67.4849166666666;835.620856807512;7;4;3;1;4;2
